datetime,power[W],heating_demand[W],total_power[W],cooling_demand[W]
2018-01-01 00:00:00,2656.0,0.0,2660.0,0.0
2018-01-01 00:15:00,2656.0,0.0,2660.0,0.0
2018-01-01 00:30:00,1136.0,0.0,2660.0,0.0
2018-01-01 00:45:00,1136.0,0.0,1144.0,0.0
2018-01-01 01:00:00,1108.0,0.0,1144.0,0.0
2018-01-01 01:15:00,1108.0,0.0,1116.0,0.0
2018-01-01 01:30:00,1108.0,0.0,1116.0,0.0
2018-01-01 01:45:00,1108.0,0.0,1116.0,0.0
2018-01-01 02:00:00,1080.0,0.0,1116.0,0.0
2018-01-01 02:15:00,1080.0,0.0,1088.0,0.0
2018-01-01 02:30:00,1080.0,0.0,1088.0,0.0
2018-01-01 02:45:00,1080.0,0.0,1088.0,0.0
2018-01-01 03:00:00,1036.0,0.0,1088.0,0.0
2018-01-01 03:15:00,1036.0,0.0,1040.0,0.0
2018-01-01 03:30:00,1036.0,0.0,1040.0,0.0
2018-01-01 03:45:00,1036.0,0.0,1040.0,0.0
2018-01-01 04:00:00,992.0,0.0,1040.0,0.0
2018-01-01 04:15:00,992.0,0.0,996.0,0.0
2018-01-01 04:30:00,992.0,0.0,996.0,0.0
2018-01-01 04:45:00,992.0,0.0,996.0,0.0
2018-01-01 05:00:00,984.0,0.0,996.0,0.0
2018-01-01 05:15:00,984.0,0.0,988.0,0.0
2018-01-01 05:30:00,984.0,0.0,988.0,0.0
2018-01-01 05:45:00,984.0,0.0,988.0,0.0
2018-01-01 06:00:00,972.0,0.0,988.0,0.0
2018-01-01 06:15:00,972.0,0.0,976.0,0.0
2018-01-01 06:30:00,972.0,0.0,976.0,0.0
2018-01-01 06:45:00,972.0,0.0,976.0,0.0
2018-01-01 07:00:00,972.0,0.0,976.0,0.0
2018-01-01 07:15:00,972.0,0.0,976.0,0.0
2018-01-01 07:30:00,972.0,0.0,976.0,0.0
2018-01-01 07:45:00,972.0,0.0,976.0,0.0
2018-01-01 08:00:00,980.0,653.0,976.0,0.0
2018-01-01 08:15:00,980.0,366.0,1132.0,0.0
2018-01-01 08:30:00,980.0,707.0,1068.0,0.0
2018-01-01 08:45:00,980.0,807.0,1140.0,0.0
2018-01-01 09:00:00,996.0,928.0,1160.0,0.0
2018-01-01 09:15:00,996.0,1005.0,1208.0,0.0
2018-01-01 09:30:00,996.0,1063.0,1224.0,0.0
2018-01-01 09:45:00,996.0,1122.0,1236.0,0.0
2018-01-01 10:00:00,1012.0,1274.0,1248.0,0.0
2018-01-01 10:15:00,1012.0,1438.0,1300.0,0.0
2018-01-01 10:30:00,2272.0,1151.0,1328.0,0.0
